url_length,num_dots,num_special_chars,uses_http,has_ip,has_at_symbol,has_hyphen,is_shortened,num_subdomains,is_phishing
23,2,4,0,0,0,0,0,1,0
63,1,9,0,0,0,0,0,0,0
41,4,5,0,0,0,0,0,1,0
23,3,4,0,0,0,0,0,1,0
30,3,5,0,0,0,0,0,1,0
27,3,4,0,0,0,0,0,1,0
38,1,5,0,0,0,0,1,0,0
29,1,5,0,0,0,0,0,0,0
23,1,5,0,0,0,0,0,0,0
27,1,5,0,0,0,0,0,0,0
35,2,4,0,0,0,0,0,1,0
35,1,4,0,0,0,0,0,0,0
111,2,12,0,0,0,0,0,1,0
34,2,7,0,0,0,0,0,1,0
45,2,6,0,0,0,0,0,1,0
67,3,6,0,0,0,0,0,1,0
22,1,4,0,0,0,0,0,0,0
29,1,5,0,0,0,1,0,0,0
24,1,5,0,0,0,0,0,0,0
49,1,9,0,0,0,0,0,0,0
63,1,9,0,0,0,0,0,0,0
23,1,4,0,0,0,0,1,0,0
28,1,5,0,0,0,0,0,0,0
57,1,10,0,0,0,0,0,0,0
49,2,8,0,0,0,0,0,0,0
64,1,11,0,0,0,0,0,0,0
77,1,15,0,0,0,0,0,0,0
36,1,7,0,0,0,0,0,0,0
22,1,5,0,0,0,0,0,0,0
26,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
67,3,6,0,0,0,0,0,1,0
19,1,5,0,0,0,1,0,0,0
51,2,5,0,0,0,0,0,1,0
42,1,6,0,0,0,0,0,0,0
39,2,5,0,0,0,0,0,1,0
31,2,5,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
80,2,10,0,0,0,0,1,1,0
25,2,4,0,0,0,0,0,1,0
47,2,8,0,0,0,0,0,1,0
308,2,16,0,0,0,0,0,1,0
78,5,7,0,0,0,0,0,1,0
32,2,5,0,0,0,0,0,1,0
48,2,9,0,0,0,0,0,1,0
274,9,33,0,1,0,0,0,1,0
172,6,18,0,0,0,0,0,1,0
507,3,56,0,0,0,0,0,1,0
45,2,7,0,0,0,0,0,1,0
125,2,13,0,0,0,0,0,1,0
30,2,5,0,0,0,0,0,1,0
27,1,6,0,0,0,0,0,0,0
31,3,5,0,0,0,0,0,1,0
43,2,6,0,0,0,0,1,1,0
18,1,4,0,0,0,0,0,0,0
56,1,7,0,0,0,0,0,0,0
20,1,4,0,0,0,0,0,0,0
38,3,8,0,0,0,0,0,1,0
40,2,6,0,0,0,0,0,1,0
51,2,7,0,0,0,0,0,1,0
44,2,6,0,0,0,0,0,1,0
43,4,4,0,0,0,0,0,1,0
91,2,14,0,0,0,0,0,1,0
97,5,11,0,0,0,0,0,1,0
29,2,5,0,0,0,0,0,1,0
40,2,5,0,0,0,0,0,1,0
43,2,6,0,0,0,0,1,1,0
31,2,6,0,0,0,0,0,1,0
30,2,5,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
82,2,14,0,0,1,0,0,1,0
23,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,1,1,0
22,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,1,1,0
24,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
31,2,4,0,0,0,0,1,1,0
28,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,1,1,0
26,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
21,3,4,0,0,0,0,0,1,0
22,3,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,1,1,0
23,2,4,0,0,0,0,1,1,0
24,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,1,1,0
21,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
57,2,10,0,0,0,0,0,1,0
62,2,9,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
64,2,10,0,0,0,0,1,1,0
60,3,8,0,0,0,0,0,1,0
64,3,9,0,0,0,0,0,1,0
56,2,8,0,0,0,0,0,1,0
76,1,11,0,0,0,0,0,0,0
62,2,9,0,0,0,0,1,1,0
55,2,12,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
32,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
30,2,4,0,0,0,0,1,1,0
23,2,4,0,0,0,0,0,1,0
33,2,4,0,0,0,0,0,1,0
35,2,4,0,0,0,0,0,1,0
29,4,4,0,0,0,0,0,3,0
24,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,1,1,0
21,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,1,1,0
26,2,4,0,0,0,0,1,1,0
22,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
22,3,4,0,0,0,0,0,1,0
33,2,5,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
29,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,1,1,0
26,3,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
29,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
24,3,4,0,0,0,0,0,1,0
23,1,4,0,0,0,0,0,0,0
24,1,4,0,0,0,0,0,0,0
21,1,4,0,0,0,0,0,0,0
24,1,4,0,0,0,0,1,0,0
21,1,4,0,0,0,0,0,0,0
18,1,4,0,0,0,0,0,0,0
21,1,4,0,0,0,0,1,0,0
22,1,4,0,0,0,0,0,0,0
25,1,4,0,0,0,0,0,0,0
22,1,4,0,0,0,0,0,0,0
26,1,4,0,0,0,0,0,0,0
19,1,4,0,0,0,0,0,0,0
22,1,4,0,0,0,0,0,0,0
15,1,4,0,0,0,0,0,0,0
23,1,4,0,0,0,0,0,0,0
25,1,4,0,0,0,0,0,0,0
19,1,4,0,0,0,0,0,0,0
19,1,4,0,0,0,0,1,0,0
23,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,1,1,0
25,1,4,0,0,0,0,0,0,0
19,1,4,0,0,0,0,0,0,0
20,1,4,0,0,0,0,0,0,0
19,1,4,0,0,0,0,0,0,0
19,1,4,0,0,0,0,0,0,0
18,1,4,0,0,0,0,0,0,0
23,1,4,0,0,0,0,0,0,0
48,2,10,0,0,0,0,0,1,0
51,3,9,0,0,0,0,0,1,0
61,2,8,0,0,0,0,0,1,0
59,2,9,0,0,0,0,0,1,0
61,2,11,0,0,0,0,0,1,0
57,2,12,0,0,0,0,1,1,0
72,2,11,0,0,0,0,0,1,0
73,2,10,0,0,0,0,0,1,0
58,1,10,0,0,0,0,0,0,0
48,2,7,0,0,0,0,0,1,0
76,2,11,0,0,0,0,1,1,0
85,3,11,0,0,0,0,0,1,0
71,2,11,0,0,0,0,0,1,0
77,2,12,0,0,0,0,0,1,0
46,2,7,0,0,0,0,0,1,0
74,2,9,0,0,0,0,0,1,0
73,2,11,0,0,0,0,0,1,0
74,3,11,0,0,0,0,0,1,0
75,2,12,0,0,0,0,0,1,0
76,2,10,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
22,3,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
28,3,4,0,0,0,0,0,1,0
23,3,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
27,3,4,0,0,0,0,0,1,0
19,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
25,2,5,0,0,0,1,0,1,0
20,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
42,2,9,0,0,0,0,1,1,0
48,2,7,0,0,0,0,0,1,0
59,2,9,0,0,0,0,0,1,0
72,3,9,0,0,0,0,0,1,0
49,3,7,0,0,0,0,0,1,0
52,2,7,0,0,0,0,0,1,0
50,2,7,0,0,0,0,1,1,0
58,3,8,0,0,0,0,0,1,0
48,2,7,0,0,0,0,0,1,0
58,2,7,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
32,3,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,1,1,0
25,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
30,2,5,0,0,0,1,0,1,0
22,2,4,0,0,0,0,0,1,0
19,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
19,2,4,0,0,0,0,0,1,0
31,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
29,2,4,0,0,0,0,0,1,0
29,2,4,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,1,1,0
23,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
29,2,4,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,1,1,0
31,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
32,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,1,1,0
29,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,1,1,0
32,3,4,0,0,0,0,0,2,0
23,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
25,3,4,0,0,0,0,0,1,0
29,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,1,1,0
23,2,4,0,0,0,0,0,1,0
29,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
32,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
31,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
29,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
29,2,4,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
28,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
19,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,1,1,0
27,2,4,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
19,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
32,2,4,0,0,0,0,1,1,0
24,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,1,1,0
26,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
32,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,1,1,0
27,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
38,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
32,2,4,0,0,0,0,0,1,0
22,2,4,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
20,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
21,2,4,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
32,3,4,0,0,0,0,0,1,0
48,2,6,0,0,0,0,0,1,0
64,3,7,0,0,0,0,0,1,0
39,3,5,0,0,0,0,0,1,0
43,2,6,0,0,0,0,0,1,0
36,2,4,0,0,0,0,0,1,0
40,3,6,0,0,0,0,0,1,0
29,2,4,0,0,0,0,0,1,0
40,3,5,0,0,0,0,0,1,0
66,3,6,0,0,0,1,0,1,0
42,2,7,0,0,0,0,0,1,0
39,2,6,0,0,0,0,0,1,0
37,2,7,0,0,0,0,0,1,0
43,2,7,0,0,0,0,0,1,0
34,2,6,0,0,0,0,0,1,0
37,2,6,0,0,0,0,0,1,0
45,2,8,0,0,0,0,0,1,0
30,2,4,0,0,0,0,1,1,0
22,2,4,0,0,0,0,0,1,0
27,2,5,0,0,0,0,0,1,0
18,1,4,0,0,0,0,0,0,0
19,1,4,0,0,0,0,0,0,0
20,1,4,0,0,0,0,0,0,0
21,1,4,0,0,0,0,0,0,0
18,1,4,0,0,0,0,0,0,0
20,1,4,0,0,0,0,1,0,0
21,1,4,0,0,0,0,0,0,0
17,1,4,0,0,0,0,0,0,0
17,1,4,0,0,0,0,0,0,0
23,1,4,0,0,0,0,1,0,0
28,2,5,0,0,0,0,0,1,0
22,2,5,0,0,0,0,0,1,0
28,3,5,0,0,0,0,0,1,0
29,3,4,0,0,0,0,0,1,0
29,2,4,0,0,0,0,0,1,0
28,3,4,0,0,0,0,0,1,0
31,2,4,0,0,0,0,0,1,0
27,2,4,0,0,0,0,0,1,0
23,2,4,0,0,0,0,0,1,0
24,2,5,0,0,0,0,0,1,0
44,1,6,0,0,0,0,0,0,0
42,1,8,0,0,0,0,0,0,0
51,1,7,0,0,0,0,0,0,0
47,1,7,0,0,0,0,0,0,0
46,2,7,0,0,0,0,1,1,0
50,2,8,0,0,0,0,0,1,0
49,2,7,0,0,0,0,0,1,0
48,2,8,0,0,0,0,0,1,0
44,2,7,0,0,0,0,1,1,0
48,2,7,0,0,0,0,0,1,0
66,2,13,0,0,0,0,0,1,0
90,3,12,0,0,0,0,0,1,0
107,2,17,0,0,0,0,1,1,0
87,2,18,0,0,0,0,1,1,0
91,3,13,0,0,0,0,0,1,0
78,2,11,0,0,0,0,0,1,0
79,2,12,0,0,0,1,0,1,0
56,2,7,0,0,0,0,0,1,0
65,2,9,0,0,0,0,0,1,0
55,2,8,0,0,0,0,0,1,0
55,2,8,0,0,0,0,0,1,0
45,3,6,0,0,0,0,0,1,0
40,2,7,0,0,0,0,1,1,0
26,2,5,0,0,0,0,0,1,0
38,4,4,0,0,0,0,0,2,0
32,1,6,0,0,0,0,0,0,0
45,2,6,0,0,0,0,0,0,0
24,2,4,0,0,0,0,0,1,0
43,4,6,0,0,0,0,0,1,0
23,1,4,0,0,0,0,0,0,0
39,2,5,0,0,0,0,0,1,0
46,2,5,0,0,0,0,0,1,0
41,2,4,0,0,0,0,0,0,0
46,2,5,0,0,0,0,0,1,0
33,2,4,0,0,0,0,0,1,0
30,2,6,0,0,0,0,0,1,0
36,2,4,0,0,0,0,0,1,0
36,1,5,0,0,0,0,0,0,0
27,1,4,0,0,0,0,0,0,0
35,2,5,0,0,0,0,0,1,0
43,2,6,0,0,0,1,0,1,0
43,2,7,0,0,0,0,0,1,0
46,2,7,0,0,0,0,0,1,0
30,2,5,0,0,0,0,0,1,0
38,2,6,0,0,0,0,0,1,0
30,2,5,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
44,2,6,0,0,0,0,0,1,0
43,2,6,0,0,0,0,0,1,0
34,2,5,0,0,0,0,0,1,0
35,2,7,0,0,0,0,0,1,0
41,3,6,0,0,0,0,0,1,0
49,3,6,0,0,0,0,0,1,0
44,3,7,0,0,0,0,0,1,0
32,2,5,0,0,0,0,0,1,0
42,2,6,0,0,0,1,0,1,0
35,2,5,0,0,0,0,0,1,0
36,2,6,0,0,0,0,0,1,0
37,2,5,0,0,0,0,1,1,0
35,2,5,0,0,0,0,0,1,0
24,2,4,0,0,0,0,0,1,0
75,2,12,0,0,0,0,0,1,0
48,3,9,0,0,0,0,0,0,0
51,2,8,0,0,0,0,0,1,0
59,2,9,0,0,0,0,0,1,0
53,3,9,0,0,0,0,0,0,0
61,4,11,0,0,0,0,0,1,0
54,4,11,0,0,0,0,0,1,0
72,2,11,0,0,0,0,0,1,0
38,2,5,0,0,0,0,0,1,0
33,2,4,0,0,0,0,0,1,0
39,2,5,0,0,0,0,0,1,0
46,2,7,0,0,0,0,0,1,0
37,2,5,0,0,0,0,0,1,0
41,3,4,0,0,0,0,0,2,0
39,2,4,0,0,0,0,0,1,0
49,2,6,0,0,0,0,0,1,0
33,2,6,0,0,0,0,0,1,0
42,3,6,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
45,3,6,0,0,0,0,1,1,0
40,2,4,0,0,0,0,0,1,0
39,2,4,0,0,0,0,0,1,0
55,2,6,0,0,0,0,0,1,0
47,2,5,0,0,0,0,0,1,0
39,2,4,0,0,0,0,0,1,0
36,2,4,0,0,0,0,0,1,0
35,2,4,0,0,0,0,0,1,0
38,2,4,0,0,0,0,0,1,0
35,2,4,0,0,0,0,0,1,0
39,3,5,0,0,0,0,0,2,0
45,2,6,0,0,0,0,0,1,0
37,3,4,0,0,0,0,0,1,0
32,2,5,0,0,0,0,0,1,0
39,2,5,0,0,0,0,0,1,0
51,2,7,0,0,0,0,0,1,0
51,3,5,0,0,0,0,0,1,0
45,2,6,0,0,0,0,0,1,0
60,2,8,0,0,0,0,0,1,0
33,2,5,0,0,0,0,0,1,0
58,2,9,0,0,0,0,1,1,0
39,2,5,0,0,0,0,0,1,0
47,2,6,0,0,0,0,0,1,0
61,2,8,0,0,0,0,0,1,0
67,5,7,0,0,0,0,0,1,0
45,2,6,0,0,0,0,0,1,0
83,2,12,0,0,0,0,1,1,0
37,2,5,0,0,0,0,0,1,0
58,2,10,0,0,0,0,0,1,0
53,2,9,0,0,0,0,0,1,0
69,2,10,0,0,0,0,0,1,0
51,2,8,0,0,0,0,0,1,0
65,2,10,0,0,0,0,0,1,0
59,2,8,0,0,0,0,0,1,0
71,2,8,0,0,0,0,0,1,0
63,1,12,0,0,0,0,0,0,0
67,2,11,0,0,0,1,0,1,0
58,2,9,0,0,0,0,0,1,0
45,2,8,0,0,0,0,0,1,0
45,2,6,0,0,0,0,0,1,0
83,2,13,0,0,0,0,0,1,0
51,2,8,0,0,0,0,0,1,0
49,3,8,0,0,0,0,0,1,0
49,2,8,0,0,0,0,0,1,0
58,2,11,0,0,0,0,0,1,0
82,2,11,0,0,0,0,0,1,0
51,2,9,0,0,0,0,0,1,0
49,2,6,0,0,0,0,0,1,0
70,1,13,0,0,0,0,0,0,0
79,2,10,0,0,0,0,0,1,0
100,2,11,0,0,0,0,0,1,0
58,3,8,0,0,0,0,0,1,0
45,3,7,0,0,0,0,0,1,0
69,1,10,0,0,0,0,0,0,0
43,2,7,0,0,0,1,0,1,0
61,2,9,0,0,0,0,0,1,0
37,2,6,0,0,0,0,0,1,0
67,2,8,0,0,0,0,0,1,0
54,3,6,0,0,0,0,0,1,0
79,2,10,0,0,0,0,0,1,0
69,2,11,0,0,0,0,0,1,0
65,2,7,0,0,0,0,1,1,0
64,2,9,0,0,0,0,0,1,0
75,2,9,0,0,0,0,0,1,0
69,2,8,0,0,0,0,0,1,0
80,2,9,0,0,0,0,0,1,0
60,2,10,0,0,0,0,0,1,0
81,2,10,0,0,0,0,0,1,0
75,3,8,0,0,0,0,0,1,0
69,2,11,0,0,0,0,0,1,0
67,2,10,0,0,0,0,0,1,0
64,2,8,0,0,0,0,0,1,0
66,2,9,0,0,0,0,0,1,0
58,2,8,0,0,0,0,1,1,0
38,2,7,0,0,0,0,0,1,0
57,2,11,0,0,0,0,0,1,0
64,2,10,0,0,0,0,0,1,0
88,2,14,0,0,0,0,0,1,0
73,2,10,0,0,0,0,0,1,0
58,2,7,0,0,0,0,1,1,0
66,2,8,0,0,0,0,0,1,0
57,2,7,0,0,0,0,0,1,0
83,2,9,0,0,0,0,0,1,0
86,2,10,0,0,0,0,0,1,0
76,2,11,0,0,0,0,0,1,0
75,3,11,0,0,0,0,0,1,0
48,3,6,0,0,0,0,0,1,0
44,1,6,0,0,0,0,0,0,0
54,1,7,0,0,0,0,0,0,0
48,2,7,0,0,0,0,0,1,0
53,2,9,0,0,0,0,1,1,0
92,2,13,0,0,0,0,0,1,0
38,2,5,0,0,0,0,0,1,0
38,2,6,0,0,0,0,0,1,0
57,3,7,0,0,0,0,0,1,0
52,2,7,0,0,0,0,0,1,0
41,1,7,0,0,0,0,0,0,0
57,2,8,0,0,0,0,0,1,0
51,2,7,0,0,0,0,1,1,0
56,2,6,0,0,0,0,0,1,0
56,2,8,0,0,0,0,1,1,0
82,3,9,0,0,0,0,0,1,0
42,2,5,0,0,0,0,0,1,0
73,2,9,0,0,0,0,1,1,0
43,2,7,0,0,0,0,0,1,0
83,2,13,0,0,0,0,0,1,0
68,2,9,0,0,0,0,0,1,0
61,2,10,0,0,0,0,0,1,0
43,2,5,0,0,0,0,0,1,0
61,2,9,0,0,0,0,0,1,0
75,2,12,0,0,0,0,0,1,0
56,2,7,0,0,0,0,0,1,0
71,2,10,0,0,0,0,0,1,0
62,2,9,0,0,0,0,0,1,0
105,2,18,0,0,0,0,0,1,0
69,2,10,0,0,0,0,0,1,0
62,2,9,0,0,0,0,0,1,0
95,2,11,0,0,0,0,1,1,0
64,2,12,0,0,0,0,0,1,0
66,3,8,0,0,0,0,0,1,0
73,2,11,0,0,0,0,0,1,0
94,2,12,0,0,0,0,0,1,0
69,2,7,0,0,0,0,0,1,0
62,2,9,0,0,0,0,0,1,0
85,2,12,0,0,0,0,0,1,0
62,2,8,0,0,0,0,1,1,0
78,2,13,0,0,0,1,0,1,0
56,2,8,0,0,0,0,0,1,0
